CustomerID	NameStyle	Title	FirstName	MiddleName	LastName	Suffix	CompanyName	SalesPerson	EmailAddress	Phone	PasswordHash	PasswordSalt	ModifiedDate
29485	0	Ms.	Catherine	R.	Abel		Professional Sales and Service	adventure-works\linda3	catherine0@adventure-works.com	747-555-0171	zh3goJUbYsPv92k4bVZuJtlLHwuvpQtu6uNcjkKSdF8=	rpyd5Tw=	2009-05-16 16:33:33.077000000
29486	0	Ms.	Kim		Abercrombie		Riders Company	adventure-works\jillian0	kim2@adventure-works.com	334-555-0137	4I8349R6c33cK+j1ef3dZt0JHOQ9MV7OvEXpCbwhQrQ=	rrgbG/U=	2009-05-16 16:33:33.077000000
29489	0	Ms.	Frances	B.	Adams		Area Bike Accessories	adventure-works\shu0	frances0@adventure-works.com	991-555-0183	bmEI+phqLCE2jKmotM8SBAICQD2IvZEmy8X0LmUpMaw=	jA7oD80=	2009-05-16 16:33:33.090000000
29490	0	Ms.	Margaret	J.	Smith		Bicycle Accessories and Kits	adventure-works\david8	margaret0@adventure-works.com	959-555-0151	3cd7qJyW8ZTgRdwOO9nLYDZg2EM6lehJe/nqKlKKcPY=	i2U3DxA=	2009-05-16 16:33:33.107000000
29492	0	Mr.	Jay		Adams		Valley Bicycle Specialists	adventure-works\jillian0	jay1@adventure-works.com	158-555-0142	jCFDuqUMHmknfadTRSkMvN0IDObtE/GslvN9q2Wa5xU=	117fxZM=	2009-05-16 16:33:33.123000000
29494	0	Mr.	Samuel	N.	Agcaoili		Vinyl and Plastic Goods Corporation	adventure-works\josé1	samuel0@adventure-works.com	554-555-0110	jt9vdIyi0zI03wECUFk1hdZLTVOqN09/Fdogi+cTeQU=	uFYBREA=	2005-09-01 00:00:00
29496	0	Mr.	Robert	E.	Ahlering		Fun Toys and Bikes	adventure-works\shu0	robert1@adventure-works.com	678-555-0175	d35zXrfhsEHK6QrH/B7ipKUuuilEpY8u8rIunip5YWI=	r/UyVHY=	2007-09-01 00:00:00
29497	0	Mr.	François		Ferrier		Great Bikes 	adventure-works\david8	françois1@adventure-works.com	571-555-0128	Li26cq1s3a+0YJcgjemlepj98r5eUwJlyHGmDJnSCWI=	NVfuzjo=	2005-07-01 00:00:00
29499	0	Ms.	Amy	E.	Alberts		Valley Toy Store	adventure-works\josé1	amy1@adventure-works.com	727-555-0115	dNz/EQlgVlbj0uOpI0Y8Rh+/GFUH1HvBLJJ4pqdSDTE=	yvdbcxM=	2006-09-01 00:00:00
29502	0	Mr.	Paul	L.	Alcorn		Major Sport Suppliers	adventure-works\david8	paul2@adventure-works.com	331-555-0162	UxlXfO/0JyTpelLFzbqFj9Ie1Rv1OJKPd6Cnm1itSsU=	IZ5yIjI=	2007-07-01 00:00:00
29503	0	Mr.	Gregory	F.	Alderson		Family's Favorite Bike Shop	adventure-works\garrett1	gregory0@adventure-works.com	968-555-0153	tEgc21LcZ3r2OP2nJIkrbmo2fXvbIC9npM6uzG1osbY=	IlDduMc=	2006-08-01 00:00:00
29505	0	Ms.	Michelle		Alexander		Imported and Domestic Cycles	adventure-works\linda3	michelle0@adventure-works.com	115-555-0175	bA9fPVXpV/0NMRuGiY+zju3+/lcB2r9uBk68dG22Ddk=	M5BkDDQ=	2007-05-01 00:00:00
29506	0	Mr.	Sean	P.	Jacobson		Systematic Sales	adventure-works\shu0	sean2@adventure-works.com	555-555-0162	T/ASZdvX90M9kM1P5+sGBNxwkhLxF94/vJejQ6pjLiY=	jKAQI7c=	2007-08-01 00:00:00
29508	0	Mr.	Marvin	N.	Allen		Mountain Toy Store	adventure-works\jillian0	marvin0@adventure-works.com	447-555-0110	fJ1UEyRel4bt2DuzHtDUPBU44ZALMsfyxQQviNGARf8=	7wNTdi8=	2005-12-01 00:00:00
29510	0	Mr.	Cecil	J.	Allison		Designated Distributors	adventure-works\josé1	cecil0@adventure-works.com	699-555-0155	steY9ge/f3jz0DNlVhxkdUx1NrciPQzyUpvtGCcoYBo=	KUNCNjU=	2005-08-01 00:00:00
29511	0	Mr.	Oscar	L.	Alpuerto		Bold Bike Accessories	adventure-works\linda3	oscar0@adventure-works.com	855-555-0174	P1Osji8Ez9uYQCzuZXjnutazXvhAlWDRLjCcTcJb/Ug=	CGYtmQ4=	2005-08-01 00:00:00
29515	0	Mr.	Maxwell	J.	Amland		Serious Cycles	adventure-works\garrett1	maxwell0@adventure-works.com	614-555-0134	8/5CuOyL4qEu4tD2KEd4x1h5OahPfcmZg9L7+F0ATDI=	qoGU2YA=	2005-08-01 00:00:00
29517	0	Ms.	Ramona	J.	Antrim		Novelty Bikes	adventure-works\michael9	ramona0@adventure-works.com	327-555-0148	CkSWR0RMQArXpZJnpZgCnzSPuw3PUh/1jTmWPcrjYyM=	7xa5oqo=	2007-08-01 00:00:00
29521	0	Mr.	Tom	H	Johnston		Brightwork Company	adventure-works\shu0	tom1@adventure-works.com	883-555-0177	WonAzK7XRDoFn66D6qVMzma60dA96LHtk2lz7a28mI4=	0lp7vWg=	2005-08-01 00:00:00
29522	0	Mr.	Thomas	B.	Armstrong	Jr.	Resale Services	adventure-works\linda3	thomas1@adventure-works.com	226-555-0146	8ml/xroz0hroeUDl/KW2y2QlIIgHgygotLw0Md60cBY=	hXYQBis=	2005-08-01 00:00:00
29523	0	Mr.	John		Arthur		The Gear Store	adventure-works\jillian0	john6@adventure-works.com	149-555-0113	AJwPH2IQhCHW77xtUnJh0G0EXqA11PsPLRRuSQK+K9U=	ZXH0EUg=	2005-08-01 00:00:00
29524	0	Mr.	Chris		Ashton		Immense Manufacturing Company	adventure-works\jillian0	chris3@adventure-works.com	556-555-0145	wGKQ72A4aSsDe2tQKUY1T1o0i/AO69PqKcMSFIponoQ=	3VRtZxg=	2007-08-01 00:00:00
29525	0	Ms.	Teresa		Atkinson		Extended Bike Sales	adventure-works\linda3	teresa0@adventure-works.com	129-555-0110	t+VbX7JvYz3GISo+HPpubYQr00RQKJLNqOx1dQdMKCc=	bwG1Wck=	2005-09-01 00:00:00
29527	0	Mr.	Robert	A.	Avalos		Workout Emporium	adventure-works\josé1	robert2@adventure-works.com	665-555-0198	V09BZHvbhAXD4fluXDexe9/89mGNsFPrGa/5NMiJBRU=	3lDpoDs=	2007-09-01 00:00:00
29528	0	Mr.	Stephen	M.	Ayers		Work and Play Association	adventure-works\michael9	stephen1@adventure-works.com	818-555-0171	m79YsPy3BDp4/SUQsvNcbTQuyZxUGV9TuBeHcAHjZCk=	F0hRcQ8=	2006-09-01 00:00:00
29530	0	Mr.	Daniel		Blanco		Nice Bikes	adventure-works\garrett1	daniel0@adventure-works.com	221-555-0167	bnDkCXU7YCA05COiVJst0pMlaJtfAK0H8pgniBfLooM=	oOIbGSo=	2006-09-01 00:00:00
29531	0	Mr.	Cory	K.	Booth		Remarkable Bike Store	adventure-works\linda3	cory0@adventure-works.com	121-555-0157	OfvFj11NFlpVFhEacTp7Nw+8EqwxHKIv9aJ+2ZgcUMI=	XaJdIYM=	2005-12-01 00:00:00
29532	0	Mr.	James	B.	Bailey	Jr.	Road-Way Mart	adventure-works\david8	james3@adventure-works.com	234-555-0112	ZRFnYyY0jR0KxF7thOVIbZAFk+RsH+WO0kvZDRTup2Y=	4TnK5Fo=	2006-10-01 00:00:00
29533	0	Mr.	Douglas	A.	Baldwin	Jr.	Small Cycle Store	adventure-works\michael9	douglas1@adventure-works.com	583-555-0130	9lHdXDAUHUKcA9bEprsps9C8mGNyVVPQ36yJe1BxrWw=	TmbNGeI=	2005-07-01 00:00:00
29535	0	Mr.	Wayne	N.	Banack		Grand Bicycle Stores	adventure-works\jillian0	wayne0@adventure-works.com	640-555-0189	W6e3zjP9/VTWIVDfWOJ7/sdwfvSP0qPkcRJ1pTa249I=	mv8CSkM=	2006-09-01 00:00:00
29536	0	Mr.	Robert	L.	Barker		Kickstand Sellers	adventure-works\michael9	robert3@adventure-works.com	241-555-0112	q8JpThg+EEoLRrvqBMW+Wa0RbFcCIfVIzYcGGELEOdk=	cdUS/K4=	2006-12-01 00:00:00
29539	0	Mr.	Josh		Barnhill		Gasless Cycle Shop	adventure-works\garrett1	josh0@adventure-works.com	584-555-0192	bskaXdzyt3OUpHetBO/IcD+SDhG5EyMDjtlYBlgd5JM=	m3KdhOo=	2005-08-01 00:00:00
29541	0		Gytis	M	Barzdukas		Transportation Options	adventure-works\josé1	gytis0@adventure-works.com	257-555-0119	muiJ85PHJTw5ocOM+yS+gq+w8REzzCOfzXZNFyDZniI=	lUNnQso=	2005-11-01 00:00:00
29544	0	Mr.	Shaun		Beasley		Finer Cycle Shop	adventure-works\garrett1	shaun0@adventure-works.com	396-555-0187	zrx5RFbPSu5mxzlRdxbDIH2wSdDS9S9OvSavFh1QHUA=	XjtM78E=	2006-08-01 00:00:00
29545	0	Mr.	John	A.	Beaver		Center Cycle Shop	adventure-works\pamela0	john8@adventure-works.com	521-555-0195	DzbqWX7B3EK5Dub92CKHYSUGKGbZCbrcVDpVe/xyBeI=	zXNgrJw=	2007-04-01 00:00:00
29546	0	Mr.	Christopher	R.	Beck	Jr.	Bulk Discount Store	adventure-works\jae0	christopher1@adventure-works.com	1 (11) 500 555-0132	sKt9daCzEEKWAzivEGPOp8tmaM1R3I+aJfcBjzJRFLo=	8KfYx/4=	2006-09-01 00:00:00
29548	0	Ms.	Ann		Beebe		First-Rate Outlet	adventure-works\garrett1	ann0@adventure-works.com	277-555-0169	l3pyVEyTaWqsF1xRfSXtR2CgCOfOXQCSumdlzqMKLxQ=	BX3pcB8=	2005-08-01 00:00:00
29550	0	Mr.	Stanley	A.	Alan	Jr.	Another Bicycle Company	adventure-works\david8	stanley0@adventure-works.com	156-555-0126	uzR3iWUJwdMRenhBxExmLfmCRPenWgwazHnSEPDbzb8=	kj/7VTw=	2007-09-01 00:00:00
29553	0	Ms.	Edna	J.	Benson		Unsurpassed Bikes	adventure-works\jillian0	edna0@adventure-works.com	789-555-0189	POpWTovMrdUJmLS24NDBdrrY5tasoVlQod5uB56k4YM=	Jx6w2tk=	2007-09-01 00:00:00
29554	0	Mr.	Payton	P.	Benson		Field Trip Inc	adventure-works\michael9	payton0@adventure-works.com	528-555-0183	FnBp23EtjoS2hj7nCcr9a76vZjNvQ+/WT/5vyYyKG5o=	TYGH50Q=	2005-11-01 00:00:00
29557	0	Mr.	Alexander	J.	Berger	II	Odometers and Accessories Company	adventure-works\garrett1	alexander0@adventure-works.com	519-555-0151	xGCe2CsXuZvX8e6v4sTb/+XoU+4gWDQEnJADwhDsrhg=	ns1gQU4=	2007-09-01 00:00:00
29558	0	Mr.	John	M.	Berger	Jr.	Scratch-Resistant Finishes Company	adventure-works\josé1	john10@adventure-works.com	156-555-0111	0J6cl9Zhm+g4rbqJrvyshZWF72arbVNptT27ZL2QTMc=	2Ugh6Q4=	2005-08-01 00:00:00
29559	0	Mr.	Robert	M.	Bernacchi		Safe Cycles Shop	adventure-works\david8	robert4@adventure-works.com	449-555-0176	uNz2P7Jd7t3y2Neqi3NsRS7m0blEPSm/j3sOdXpJ7aw=	G5Du9Sw=	2006-09-01 00:00:00
29560	0	Mr.	Matthias		Berndt		Number 1 Supply	adventure-works\shu0	matthias1@adventure-works.com	384-555-0169	PGmZaBbqtByrVs9jYLcigdjJ5O29jcKmsdbRwANU3WQ=	6Mzfp8w=	2006-08-01 00:00:00
29562	0	Mr.	Steven	B.	Brown	IV	Golf and Cycle Store	adventure-works\shu0	steven1@adventure-works.com	280-555-0124	S9Kf7AXqY19C/4rLMHjUwO+5Yh7mMhaPsuouZxizDpg=	Hp2yS7E=	2005-09-01 00:00:00
29565	0	Mr.	Jimmy		Bischoff		World Bike Discount Store	adventure-works\linda3	jimmy1@adventure-works.com	992-555-0111	lbduPisVeIU+cP9cYQejSE4m0OPZJifKl9/E7GrrAyo=	BJUetfg=	2005-07-01 00:00:00
29566	0	Ms.	Mae	M.	Black		Historic Bicycle Sales	adventure-works\michael9	mae1@adventure-works.com	264-555-0143	qiRmTStKEBxzfmlGc6Ig0CWYVsQnN0PQGgmTEAyux7g=	Zg4TO0Q=	2005-07-01 00:00:00
29567	0	Ms.	Jackie	E.	Blackwell		Commuter Bicycle Store	adventure-works\josé1	jackie0@adventure-works.com	972-555-0163	wqhgKfOTfef4Zo3cb6FwsFzvG/yCVstuYh3AuwjRszQ=	SZ+r60o=	2007-08-01 00:00:00
29568	0	Mr.	Donald	L.	Blanton		Coalition Bike Company	adventure-works\shu0	donald0@adventure-works.com	357-555-0161	pKYDelLBOZMO98GBzhMxBSzzE0gUYKx9dXzYTYNuBgw=	jKtOaOw=	2006-09-01 00:00:00
29569	0	Ms.	Linda	E.	Burnett		Travel Systems	adventure-works\jillian0	linda4@adventure-works.com	121-555-0121	23AwhujCoXYSPiN/B+G8Z9rk36xl35EbdLT7akTMTqU=	SmyIPjE=	2005-08-01 00:00:00
29570	0	Mr.	Michael	Greg	Blythe		Grease and Oil Products Company	adventure-works\jillian0	michael11@adventure-works.com	126-555-0172	5QCj8NIegcVaNIwAHhbulqzIKzgsgpVptbr8vMjvY9Q=	8L4g3I4=	2005-07-01 00:00:00
29571	0	Ms.	Gabriel	L.	Bockenkamp		Moderately-Priced Bikes Store	adventure-works\pamela0	gabriel0@adventure-works.com	763-555-0145	hW0+tFeNNdvPsnKDuHc6OmH0bCdD2kCfpU6qVvIjdPs=	fjVy+G4=	2005-08-01 00:00:00
29573	0	Sr.	Luis		Bonifaz		Economy Bikes Company	adventure-works\linda3	luis0@adventure-works.com	688-555-0113	fOnF7T/vMnI6uJzH1IxN9lcM8z31odelgSIW9Vu8sD4=	dz8Ej6A=	2006-09-01 00:00:00
29574	0	Mr.	Randall		Boseman		Third Bike Store	adventure-works\jillian0	randall0@adventure-works.com	383-555-0117	UsXZ9ElCaZBo0YED9A2khFNGjNK+8yHdxnraI+OHsZ8=	oMeb83g=	2006-09-01 00:00:00
29576	0	Mr.	Eli		Bowen		Bikes for Two	adventure-works\josé1	eli0@adventure-works.com	371-555-0143	lQBr+SJMfQdHmj/GHgx+x1PKMKtwLGbiInwVTo+4Qfo=	7P8PxcQ=	2006-09-01 00:00:00
29577	0	Mr.	Lester	J.	Bowman	Sr.	Metal Processing Company	adventure-works\garrett1	lester0@adventure-works.com	844-555-0112	+CFHIbYlE+nsmSbCpJOTLZXChbtYA9JzdSnd1Qejk5g=	w7ec7iI=	2005-09-01 00:00:00
29579	0	Mr.	Cornelius	L.	Brandon		Initial Bike Company	adventure-works\shu0	cornelius0@adventure-works.com	229-555-0114	fftjn+fbjvHFJ4bf7rTpLdlCHv61xF+y0ZPKKevQV98=	OzSaq2k=	2006-09-01 00:00:00
29580	0	Mr.	Richard		Bready		Latest Sports Equipment	adventure-works\david8	richard1@adventure-works.com	340-555-0131	kOabrc0OqOISR4N3D3FZkOh3yAKQCF/ozSx7G00Kpt0=	jpRF8lY=	2005-07-01 00:00:00
29582	0	Mr.	Ted		Bremer		Raw Materials Inc	adventure-works\pamela0	ted0@adventure-works.com	962-555-0166	mBQHYK00pq9+tDgH7TR6fPrrYQ2drX7/VuuHgkUSOiQ=	MxiyX14=	2005-08-01 00:00:00
29583	0	Mr.	Alan		Brewer		Lots of Bikes Storehouse	adventure-works\jillian0	alan1@adventure-works.com	494-555-0134	t9ecYoVIOcEiyXvl+noHoCymcRlJij1fzZzXfKeZ/R0=	6ZoXk8E=	2005-11-01 00:00:00
29584	0	Mr.	Walter	J.	Brian	IV	Futuristic Bikes	adventure-works\shu0	walter0@adventure-works.com	163-555-0155	NN11OHHxrOm6r8lPyhXuBk13QMD+8tph5PIdJ4t0JmY=	PiILPfc=	2006-09-01 00:00:00
29585	0	Mr.	Christopher	M.	Bright		Parcel Express Delivery Service	adventure-works\david8	christopher2@adventure-works.com	162-555-0166	jIw8zSChmDX3xmVInKUV46U77LBgW9C5vlIMvK4NqF8=	J9DNyhU=	2005-11-01 00:00:00
29587	0	Mr.	John	R.	Brooks		Prosperous Tours	adventure-works\jae0	john12@adventure-works.com	1 (11) 500 555-0179	7cimopKXrRxK/+QAEW4WJ+XGTEEJvTsX0l1QxCAWQI0=	C4OiUF4=	2006-07-01 00:00:00
29588	0	Mr.	Willie	P.	Brooks	Jr.	Nonskid Tire Company	adventure-works\pamela0	willie0@adventure-works.com	525-555-0174	HKBXG8BXKW53RK2DsPsqNDV7PdDSavcncjD1t/rdW18=	dS1y3X0=	2005-11-01 00:00:00
29590	0	Mr.	Jo		Brown		Metro Bike Works	adventure-works\michael9	jo2@adventure-works.com	689-555-0130	KZaaqy2YCpxZaXM7rzYJyuNkw9w+wWoUaL5P6Jdyzpk=	T2lZOPo=	2006-08-01 00:00:00
29591	0	Mr.	Robert		Brown		Best o' Bikes	adventure-works\jillian0	robert5@adventure-works.com	575-555-0189	WdS3xcgtqW4nnV7dyZ17PmiMPZ5vKs5whm3ANBVQ1sQ=	mQK+bIw=	2007-07-01 00:00:00
29593	0	Ms.	Mary	K.	Browning		Client Discount Store	adventure-works\jillian0	mary5@adventure-works.com	658-555-0146	ChGbWjf0h+VNc991cHR4FwJMGxeHxuYSeKVPflcq7wc=	dt/JUB4=	2006-08-01 00:00:00
29596	0	Mr.	Eric	J.	Brumfield		Requisite Part Supply	adventure-works\josé1	eric3@adventure-works.com	644-555-0114	pd7lPYE+Gn7QnX4l6aMxG6WiRZGpPVsBcJ1kBpXl7pc=	MAOhXKA=	2005-07-01 00:00:00
29598	0	Mr.	Michael		Brundage		Mechanical Products Ltd.	adventure-works\shu0	michael13@adventure-works.com	128-555-0148	Ioh5Ss2cXrUAI8DZcSkQ/z92aEmHE0Wxqc6MdggjJQE=	MjQeaAE=	2006-08-01 00:00:00
29599	0	Ms.	Shirley	R.	Bruner		Commendable Bikes	adventure-works\david8	shirley0@adventure-works.com	383-555-0155	haGTwCpR1pahJRX/490ASvk+bkWOZv828Z8Krd0XO50=	Jmtgb40=	2006-07-01 00:00:00
29600	0	Ms.	June	B.	Brunner		Online Bike Sellers	adventure-works\michael9	june0@adventure-works.com	249-555-0172	V74x3qYKzA71fWSI3y7gFD552b65vQ+acGzI6wdBsQ4=	hY2Xf6o=	2006-09-01 00:00:00
29601	0	Mr.	Dirk	J.	Bruno		Custom Accessories Company	adventure-works\garrett1	dirk0@adventure-works.com	817-555-0114	XaEqG3bH0NhFTn8IBCk4SidcF444Tnvqqr5UjGUiN7E=	DblcZuo=	2006-08-01 00:00:00
29603	0	Sra.	Janaina Barreiro Gambaro		Bueno		Courteous Bicycle Specialists	adventure-works\josé1	janainabarreirogambaro0@adventure-works.com	476-555-0184	VC5UG8CPRifGAgItWSWIpplMzshRj9HJwWt6KBvEFk0=	aNoO9K0=	2007-09-01 00:00:00
29605	0	Ms.	Megan	E.	Burke		Professional Cycle Store	adventure-works\shu0	megan0@adventure-works.com	148-555-0149	/96oQfFuq06DWi8P5TZqIU/tF2E/GKRMliIjGRWKRDE=	9P3dKrM=	2006-07-01 00:00:00
29606	0	Ms.	Karren	K.	Burkhardt		Fifth Bike Store	adventure-works\david8	karren0@adventure-works.com	652-555-0132	ho3bUU87fZAlity/45XvFPVE/DgEaLKvI+ZW1e56rnA=	x1JqF8M=	2005-07-01 00:00:00
29608	0	Mr.	Timothy	B.	Burnett	Jr.	Farthest Bike Store	adventure-works\josé1	timothy0@adventure-works.com	251-555-0172	lYPMOabTmO7waFR155ZAm1jDwBg6VW2xrT6sZ1yxPio=	e8KtQ70=	2007-08-01 00:00:00
29611	0	Mr.	Jared	L.	Bustamante		Alternative Vehicles	adventure-works\pamela0	jared0@adventure-works.com	164-555-0147	HpDMv2bnK4/qDUMQn8+csux9vDdycGo7vFyJ5y4Vh/Q=	NbybY4k=	2005-11-01 00:00:00
29612	0	Mr.	Richard	A.	Byham		Channel Outlet	adventure-works\jae0	richard2@adventure-works.com	1 (11) 500 555-0138	adQ3TmZB28FhQvF2FntW1RInx5S+aOSvwpURQDLarr8=	KoBtEoU=	2007-09-01 00:00:00
29614	0	Mr.	Ryan		Calafato		Retail Mall	adventure-works\josé1	ryan1@adventure-works.com	726-555-0155	7zHYCWMhkitUJXggqG0dMfCqyK0FBDp/XwCeyPYWZ1A=	DBuWFZ4=	2005-07-01 00:00:00
29615	0	Ms.	Mari	B.	Caldwell		Metro Metals Co.	adventure-works\jae0	mari0@adventure-works.com	1 (11) 500 555-0118	1tbKzsdwFfEX1T/OP+I5Eu7EVKuWn2FviChJGtlaeQI=	x8xILbE=	2007-08-01 00:00:00
29616	0	Ms.	Barbara	J.	Calone		Sheet Metal Manufacturing	adventure-works\jillian0	barbara2@adventure-works.com	145-555-0152	W+klFtJ6V2H2UQK1pJdYy2MEbai2eYSHD0QGx02rFw8=	8iuXJ0k=	2006-08-01 00:00:00
29617	0	Ms.	Lindsey	R.	Camacho		Thorough Parts and Repair Services	adventure-works\pamela0	lindsey0@adventure-works.com	827-555-0143	6puEloqDRSg8AhINyUQ7qORZUS5CON8jUaFikiprWVo=	bhH3VWU=	2005-08-01 00:00:00
29618	0	Sr.	Gustavo		Camargo		Uttermost Bike Shop	adventure-works\jae0	gustavo1@adventure-works.com	1 (11) 500 555-0118	+hCthjbuE+VctSZXuurfmfusjXPrneMHQFQLVjTsnuE=	fS7eEaQ=	2006-08-01 00:00:00
29620	0	Ms.	Joan	M.	Campbell		Two-Wheeled Transit Company	adventure-works\josé1	joan0@adventure-works.com	700-555-0155	hKb4COq5+4SAW8APMfmPmILk4cdhwtpjpD7Yx8xcx9U=	eVaIdvY=	2005-08-01 00:00:00
29622	0	Mr.	Henry	L.	Campen		Metro Cycle Shop	adventure-works\david8	henry0@adventure-works.com	635-555-0126	sk3ylc8GdTAWxH2DM4cy8rLkoHXK7tIeMWUl3VNm+Bk=	2NEGr8A=	2005-09-01 00:00:00
29623	0	Mr.	Chris		Cannon		Outdoor Sporting Goods	adventure-works\shu0	chris5@adventure-works.com	118-555-0131	RKimtgGoqQN8dj2KGy7mvo2DrpTK0yOpF9e6sgxyOTU=	LQWSses=	2007-07-01 00:00:00
29625	0	Ms.	Suzana De Abreu	A.	Canuto		Petroleum Products Distributors	adventure-works\josé1	suzanadeabreu0@adventure-works.com	990-555-0141	aQhg/A43Nq3pqIBjcyPBvjQ7qXHAckVwm6FjAZCx0nc=	RpQyjlA=	2007-09-01 00:00:00
29627	0	Mr.	Johnny	A.	Caprio	Jr.	Bikes and Motorbikes	adventure-works\garrett1	johnny0@adventure-works.com	112-555-0191	jtF9jBoFYeJTaET7x+eJDkd7BzMz15Wo9odbGPBaIak=	wVLnvHo=	2006-08-01 00:00:00
29629	0	Mr.	Carlton	M.	Carlisle		Camping and Sports Store	adventure-works\josé1	carlton0@adventure-works.com	193-555-0116	GJhY98QoDTRmv/6f6RcLwoj2v33jAZopR8AjLor/sqc=	fYgdeM0=	2007-09-01 00:00:00
29631	0	Ms.	Jane	N.	Carmichael		Rural Department Store	adventure-works\shu0	jane0@adventure-works.com	716-555-0167	ZIXjFmD2T/Gf9bPHIkx7X82eU+I86/8p3rmYxWqwtkQ=	BUBjqIQ=	2007-07-01 00:00:00
29632	0	Ms.	Jovita	A.	Carmody		Sports Commodities	adventure-works\david8	jovita0@adventure-works.com	646-555-0137	d3uGruCihzt7+Dipsh3+fE3iZd/uKCf8sy56xa5chxU=	zmqmiAQ=	2005-09-01 00:00:00
29635	0	Mr.	Rob		Caron		Responsible Bike Dealers	adventure-works\jillian0	rob2@adventure-works.com	620-555-0117	yaVIQNTOMlDFxsn08drJdHoPTkydd5XKkeBgAPyVGbk=	v43cndI=	2006-09-01 00:00:00
29636	0	Mr.	Andy		Carothers		Western Bike Supplies	adventure-works\shu0	andy1@adventure-works.com	944-555-0148	Q0MU0NsjDAbnQSqMBkP9Sm4G43DKXcirOnAKlzYSYnI=	DZ8e0Xk=	2006-07-01 00:00:00
29637	0	Ms.	Donna	F.	Carreras		Advanced Bike Components	adventure-works\jillian0	donna0@adventure-works.com	279-555-0130	LNoK27abGQo48gGue3EBV/UrlYSToV0/s87dCRV7uJk=	YTNH5Rw=	2005-09-01 00:00:00
29638	0	Ms.	Rosmarie	J.	Carroll		Aerobic Exercise Company	adventure-works\linda3	rosmarie0@adventure-works.com	244-555-0112	OKT0scizCdIzymHHOtyJKQiC/fCILSooSZ8dQ2Y34VM=	ihWf50M=	2007-09-01 00:00:00
29639	0	Mr.	Joseph	N.	Castellucio		Corner Bicycle Supply	adventure-works\josé1	joseph1@adventure-works.com	180-555-0114	NLAR7H8spiCb/C0qY+3qkJm3VuoSOqDw7yspRc1CTTg=	Whn5BXY=	2005-09-01 00:00:00
29641	0	Mr.	Raul	E.	Casts		Westside Plaza	adventure-works\shu0	raul0@adventure-works.com	362-555-0162	NghLMnHjoD3F7B0y8sTtYlpCq5imhhvrn56YUAUNEm4=	68RH5og=	2007-07-01 00:00:00
29643	0	Mr.	Matthew	J.	Cavallari		Outstanding Cycles	adventure-works\david8	matthew1@adventure-works.com	695-555-0161	I5oNRDKehZnUlVTunv+30kLR3rM7VyVA2vJyu6CNveI=	beKST+I=	2007-08-01 00:00:00
29644	0	Ms.	Brigid	F.	Cavendish		Vigorous Sports Store	adventure-works\jae0	brigid0@adventure-works.com	1 (11) 500 555-0178	20rlqqjWOPLBi7oYKBrHMzouHcYl6OknJcV+yc0zQKo=	QS6UTS4=	2006-09-01 00:00:00
29645	0	Mr.	Andrew		Cencini		Sports Merchandise	adventure-works\pamela0	andrew2@adventure-works.com	644-555-0111	Eo1pvctUvdkRpUgGHwOfILlh5uZiYuLv+eBXLj1viR8=	LCi+QgQ=	2007-09-01 00:00:00
29646	0	Ms.	Stacey	M.	Cereghino		Fitness Toy Store	adventure-works\jillian0	stacey0@adventure-works.com	351-555-0131	u/IE2VGaycl6iSw+8Es0ro5F6g//TK/eJA3ICMBHXmc=	n+71V7I=	2005-07-01 00:00:00
29649	0	Mr.	Pat	A.	Chambers		General Cycle Storehouse	adventure-works\garrett1	pat1@adventure-works.com	127-555-0124	cTcQEsZdQPvGLuu5iDRwrqp4fM6oBxNFi+X7anqqPzA=	bvb6hus=	2005-09-01 00:00:00
29650	0	Mr.	Forrest	J.	Chandler		Fitness Cycling	adventure-works\shu0	forrest0@adventure-works.com	448-555-0179	QHqQuKTbipj1cJzbCkCMH+zQGE09jtToYi9uy0cv77E=	KOGA0IE=	2007-07-01 00:00:00
29651	0	Mr.	Lee	J.	Chapla		Good Bike Shop	adventure-works\jillian0	lee0@adventure-works.com	223-555-0184	yRB9ce1nhQby11wW4ZjaqdAHLcagnHeelEySfrDOivk=	af0s25U=	2005-09-01 00:00:00
29653	0	Mr.	Pei		Chow		Thrilling Bike Tours	adventure-works\linda3	pei0@adventure-works.com	789-555-0184	UVTWGfYZBU+ZmXLqhvqZFDwYXdtX14O87KHOHN36XDc=	pI/k4Qw=	2007-09-01 00:00:00
29654	0	Mr.	Yao-Qiang		Cheng		This Area Sporting Goods	adventure-works\jillian0	yao-qiang0@adventure-works.com	344-555-0181	3LD/Jab7lP6gIPvK5EdTnwhHBo+dxs3y9GbIgmN6E8Q=	BG6Ps64=	2006-07-01 00:00:00
29655	0	Ms.	Nicky	E.	Chesnut		Full-Service Bike Store	adventure-works\michael9	nicky0@adventure-works.com	264-555-0164	weDREfIdFEInQXlEuUK3AjoRiqGR7g2cJQHBZ1BT5xw=	ggpF1Og=	2005-09-01 00:00:00
29659	0	Ms.	Ruth	A.	Choin		Genuine Bike Shop	adventure-works\jillian0	ruth1@adventure-works.com	273-555-0181	ZJ2widMDceVmN30pfgwzpo2Z53AGVrr2LIlFccG4KEc=	BuagBic=	2005-09-01 00:00:00
